Timestamp,Packet Length,Src IP,Dst IP,TTL,Protocol,Src Port,Dst Port,TCP Flags,TCP Window Size,TLS Version,TLS Content Type,TLS Record Length,Flow Hash,Packet Inter-arrival Time
1741283002.926413,54,10.100.102.3,142.250.75.110,128,TCP,62162,443,ACK,512,,,,-653849415768657758,1.5020370483398438e-05
1741283002.926472,1466,142.250.75.110,10.100.102.3,122,TCP,443,62162,ACK,1047,,,,1245304901307185583,5.888938903808594e-05
1741283002.926472,1039,142.250.75.110,10.100.102.3,122,TCP,443,62162,PSH+ACK,1047,,,,1245304901307185583,0.0
1741283002.926482,54,10.100.102.3,142.250.75.110,128,TCP,62162,443,ACK,512,,,,-653849415768657758,1.0013580322265625e-05
1741283002.931132,512,10.100.102.3,142.250.75.35,128,TCP,62135,80,PSH+ACK,512,,,,-5619989499470803087,0.004650115966796875
1741283002.931615,66,10.100.102.3,142.250.75.35,128,TCP,62163,80,SYN,64240,,,,112254643174118971,0.0004830360412597656
1741283002.932001,66,10.100.102.3,142.250.75.35,128,TCP,62164,80,SYN,64240,,,,8873019735300176508,0.0003859996795654297
1741283002.935884,66,142.250.75.35,10.100.102.3,123,TCP,80,62163,SYN+ACK,65535,,,,5692503398697511886,0.003882884979248047
1741283002.935884,56,142.250.75.35,10.100.102.3,122,TCP,80,62135,ACK,1050,,,,3443933066561312357,0.0
1741283002.935921,54,10.100.102.3,142.250.75.35,128,TCP,62163,80,ACK,512,,,,112254643174118971,3.695487976074219e-05
1741283002.936049,512,10.100.102.3,142.250.75.35,128,TCP,62163,80,PSH+ACK,512,,,,112254643174118971,0.00012803077697753906
1741283002.9367,66,142.250.75.35,10.100.102.3,123,TCP,80,62164,SYN+ACK,65535,,,,-3909934148729371604,0.0006511211395263672
1741283002.936724,54,10.100.102.3,142.250.75.35,128,TCP,62164,80,ACK,512,,,,8873019735300176508,2.384185791015625e-05
1741283002.936874,512,10.100.102.3,142.250.75.35,128,TCP,62164,80,PSH+ACK,512,,,,8873019735300176508,0.0001499652862548828
1741283002.941243,54,142.250.75.35,10.100.102.3,123,TCP,80,62164,ACK,1052,,,,-3909934148729371604,0.004369020462036133
1741283002.941243,54,142.250.75.35,10.100.102.3,123,TCP,80,62163,ACK,1052,,,,5692503398697511886,0.0
1741283002.941396,82,10.100.102.3,142.250.75.68,128,UDP,51172,443,,,,,,-124845782619351668,0.00015306472778320312
1741283002.948535,85,142.250.75.68,10.100.102.3,59,UDP,443,51172,,,,,,4564411365491127539,0.007138967514038086
1741283002.971711,755,142.250.75.35,10.100.102.3,123,TCP,80,62137,PSH+ACK,1051,,,,7954879143879335371,0.023175954818725586
1741283002.972992,82,10.100.102.3,142.250.75.68,128,UDP,51172,443,,,,,,-124845782619351668,0.0012810230255126953
1741283002.975666,173,10.100.102.3,142.250.75.68,128,UDP,51172,443,,,,,,-124845782619351668,0.002674102783203125
1741283002.975794,109,10.100.102.3,142.250.75.68,128,UDP,51172,443,,,,,,-124845782619351668,0.00012803077697753906
1741283002.982369,85,142.250.75.68,10.100.102.3,59,UDP,443,51172,,,,,,4564411365491127539,0.006574869155883789
1741283002.982369,659,142.250.75.68,10.100.102.3,59,UDP,443,51172,,,,,,4564411365491127539,0.0
1741283002.982369,166,142.250.75.68,10.100.102.3,59,UDP,443,51172,,,,,,4564411365491127539,0.0
1741283002.982369,68,142.250.75.68,10.100.102.3,59,UDP,443,51172,,,,,,4564411365491127539,0.0
1741283002.98569,73,10.100.102.3,142.250.75.68,128,UDP,51172,443,,,,,,-124845782619351668,0.0033211708068847656
1741283002.988252,755,142.250.75.35,10.100.102.3,122,TCP,80,62135,PSH+ACK,1050,,,,3443933066561312357,0.002561807632446289
